year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,year_month
2021,3,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,103500.0,3660.0,17653.0,331.0,11889.0,2021_3
2021,3,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,103500.0,3660.0,17653.0,331.0,11889.0,2021_3
2021,3,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63011.0,3482.0,22291.0,187.0,8890.0,2021_3
2021,3,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78069.0,3025.0,15101.0,305.0,8179.0,2021_3
2021,3,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,91791.0,3373.0,19919.0,251.0,11020.0,2021_3
2021,3,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,157615.0,4502.0,12463.0,382.0,16279.0,2021_3
2021,3,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,91791.0,3373.0,19919.0,251.0,11020.0,2021_3
2021,3,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105144.0,4698.0,26662.0,215.0,10852.0,2021_3
2021,3,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,215002.0,5300.0,18179.0,386.0,15108.0,2021_3
2021,3,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,207754.0,6493.0,20517.0,540.0,30778.0,2021_3
2021,3,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,71783.0,3815.0,11971.0,190.0,13157.0,2021_3
2021,3,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,103500.0,3660.0,17653.0,331.0,11889.0,2021_3
2021,3,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131531.0,4664.0,16061.0,610.0,14821.0,2021_3
2021,3,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121039.0,4697.0,17222.0,1234.0,19655.0,2021_3
2021,3,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121039.0,4697.0,17222.0,1234.0,19655.0,2021_3
2021,3,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,207754.0,6493.0,20517.0,540.0,30778.0,2021_3
2021,3,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70375.0,2273.0,16716.0,127.0,6711.0,2021_3
2021,3,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,114328.0,4683.0,21316.0,328.0,12713.0,2021_3
2021,3,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78069.0,3025.0,15101.0,305.0,8179.0,2021_3
2021,3,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105144.0,4698.0,26662.0,215.0,10852.0,2021_3
2021,3,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41030.0,3688.0,13188.0,198.0,5133.0,2021_3
2021,3,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41030.0,3688.0,13188.0,198.0,5133.0,2021_3
2021,3,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,42707.0,3189.0,14415.0,228.0,6983.0,2021_3
2021,3,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94365.0,4315.0,24829.0,476.0,15081.0,2021_3
2021,3,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,131847.0,4469.0,17281.0,375.0,15312.0,2021_3
2021,3,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,42707.0,3189.0,14415.0,228.0,6983.0,2021_3
2021,3,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70375.0,2273.0,16716.0,127.0,6711.0,2021_3
2021,3,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2021_3
2021,3,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82118.0,3385.0,24049.0,211.0,12456.0,2021_3
2021,3,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134464.0,5022.0,15111.0,387.0,12828.0,2021_3
2021,4,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,214913.0,5310.0,18132.0,393.0,15153.0,2021_4
2021,4,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,157262.0,4457.0,12572.0,389.0,16163.0,2021_4
2021,4,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132106.0,4462.0,17386.0,374.0,15254.0,2021_4
2021,4,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,91943.0,3341.0,19939.0,253.0,11014.0,2021_4
2021,4,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63089.0,3473.0,22302.0,188.0,8850.0,2021_4
2021,4,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176265.0,6793.0,19336.0,501.0,20846.0,2021_4
2021,4,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176265.0,6793.0,19336.0,501.0,20846.0,2021_4
2021,4,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102599.0,4152.0,25353.0,303.0,11893.0,2021_4
2021,4,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2021_4
2021,4,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83031.0,3046.0,18684.0,293.0,12224.0,2021_4
2021,4,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,121522.0,5566.0,15821.0,445.0,17178.0,2021_4
2021,4,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,71936.0,3804.0,12007.0,195.0,13148.0,2021_4
2021,4,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70397.0,2248.0,16752.0,128.0,6674.0,2021_4
2021,4,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134525.0,5003.0,15164.0,399.0,12819.0,2021_4
2021,4,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81207.0,3414.0,15007.0,279.0,10673.0,2021_4
2021,4,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,214913.0,5310.0,18132.0,393.0,15153.0,2021_4
2021,4,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82169.0,3374.0,24137.0,214.0,12467.0,2021_4
2021,4,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94114.0,2932.0,15355.0,362.0,8464.0,2021_4
2021,4,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94114.0,2932.0,15355.0,362.0,8464.0,2021_4
2021,4,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,104091.0,3645.0,17768.0,324.0,11924.0,2021_4
2021,4,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,104091.0,3645.0,17768.0,324.0,11924.0,2021_4
2021,4,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63089.0,3473.0,22302.0,188.0,8850.0,2021_4
2021,4,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78063.0,3001.0,15160.0,306.0,8162.0,2021_4
2021,4,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,91943.0,3341.0,19939.0,253.0,11014.0,2021_4
2021,4,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,157262.0,4457.0,12572.0,389.0,16163.0,2021_4
2021,4,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,91943.0,3341.0,19939.0,253.0,11014.0,2021_4
2021,4,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105263.0,4670.0,26768.0,223.0,10829.0,2021_4
2021,4,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,214913.0,5310.0,18132.0,393.0,15153.0,2021_4
2021,4,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,207654.0,6445.0,20559.0,548.0,30764.0,2021_4
2021,4,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,71936.0,3804.0,12007.0,195.0,13148.0,2021_4
2021,4,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,104091.0,3645.0,17768.0,324.0,11924.0,2021_4
2021,4,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131478.0,4628.0,16124.0,613.0,14785.0,2021_4
2021,4,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121155.0,4664.0,17353.0,1236.0,19582.0,2021_4
2021,4,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121155.0,4664.0,17353.0,1236.0,19582.0,2021_4
2021,4,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,207654.0,6445.0,20559.0,548.0,30764.0,2021_4
2021,4,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70397.0,2248.0,16752.0,128.0,6674.0,2021_4
2021,4,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,114306.0,4651.0,21384.0,328.0,12657.0,2021_4
2021,4,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78063.0,3001.0,15160.0,306.0,8162.0,2021_4
2021,4,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105263.0,4670.0,26768.0,223.0,10829.0,2021_4
2021,4,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40992.0,3648.0,13182.0,199.0,5087.0,2021_4
2021,4,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40992.0,3648.0,13182.0,199.0,5087.0,2021_4
2021,4,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,42623.0,3082.0,14418.0,228.0,6961.0,2021_4
2021,4,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94482.0,4292.0,24948.0,479.0,15018.0,2021_4
2021,4,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132106.0,4462.0,17386.0,374.0,15254.0,2021_4
2021,4,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,42623.0,3082.0,14418.0,228.0,6961.0,2021_4
2021,4,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70397.0,2248.0,16752.0,128.0,6674.0,2021_4
2021,4,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2021_4
2021,4,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82169.0,3374.0,24137.0,214.0,12467.0,2021_4
2021,4,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134525.0,5003.0,15164.0,399.0,12819.0,2021_4
2021,5,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,214764.0,5272.0,17999.0,398.0,15161.0,2021_5
2021,5,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,157416.0,4422.0,12595.0,395.0,16147.0,2021_5
2021,5,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132259.0,4497.0,17437.0,375.0,15250.0,2021_5
2021,5,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,92214.0,3276.0,19941.0,254.0,10949.0,2021_5
2021,5,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63140.0,3439.0,22374.0,191.0,8817.0,2021_5
2021,5,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176398.0,6702.0,19437.0,523.0,20795.0,2021_5
2021,5,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176398.0,6702.0,19437.0,523.0,20795.0,2021_5
2021,5,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102601.0,4121.0,25441.0,303.0,11870.0,2021_5
2021,5,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2021_5
2021,5,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83076.0,3052.0,18721.0,294.0,12178.0,2021_5
2021,5,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,121537.0,5582.0,15869.0,425.0,17151.0,2021_5
2021,5,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,72106.0,3780.0,12067.0,230.0,13196.0,2021_5
2021,5,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70653.0,2245.0,16782.0,128.0,6650.0,2021_5
2021,5,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134570.0,4996.0,15168.0,399.0,12812.0,2021_5
2021,5,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81234.0,3429.0,15052.0,285.0,10624.0,2021_5
2021,5,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,214764.0,5272.0,17999.0,398.0,15161.0,2021_5
2021,5,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82137.0,3348.0,24283.0,217.0,12436.0,2021_5
2021,5,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94301.0,2915.0,15412.0,358.0,8425.0,2021_5
2021,5,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94301.0,2915.0,15412.0,358.0,8425.0,2021_5
2021,5,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,104515.0,3631.0,17764.0,333.0,11900.0,2021_5
2021,5,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,104515.0,3631.0,17764.0,333.0,11900.0,2021_5
2021,5,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63140.0,3439.0,22374.0,191.0,8817.0,2021_5
2021,5,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78010.0,3006.0,15241.0,311.0,8129.0,2021_5
2021,5,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,92214.0,3276.0,19941.0,254.0,10949.0,2021_5
2021,5,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,157416.0,4422.0,12595.0,395.0,16147.0,2021_5
2021,5,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,92214.0,3276.0,19941.0,254.0,10949.0,2021_5
2021,5,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105384.0,4641.0,26878.0,232.0,10843.0,2021_5
2021,5,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,214764.0,5272.0,17999.0,398.0,15161.0,2021_5
2021,5,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,207798.0,6449.0,20585.0,577.0,30667.0,2021_5
2021,5,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,72106.0,3780.0,12067.0,230.0,13196.0,2021_5
2021,5,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,104515.0,3631.0,17764.0,333.0,11900.0,2021_5
2021,5,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131491.0,4609.0,16127.0,617.0,14761.0,2021_5
2021,5,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121253.0,4656.0,17384.0,1233.0,19561.0,2021_5
2021,5,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121253.0,4656.0,17384.0,1233.0,19561.0,2021_5
2021,5,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,207798.0,6449.0,20585.0,577.0,30667.0,2021_5
2021,5,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70653.0,2245.0,16782.0,128.0,6650.0,2021_5
2021,5,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,114575.0,4586.0,21479.0,323.0,12668.0,2021_5
2021,5,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78010.0,3006.0,15241.0,311.0,8129.0,2021_5
2021,5,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105384.0,4641.0,26878.0,232.0,10843.0,2021_5
2021,5,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41323.0,3674.0,13133.0,200.0,5154.0,2021_5
2021,5,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41323.0,3674.0,13133.0,200.0,5154.0,2021_5
2021,5,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,42261.0,3068.0,14451.0,230.0,6930.0,2021_5
2021,5,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94585.0,4266.0,25000.0,486.0,14975.0,2021_5
2021,5,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132259.0,4497.0,17437.0,375.0,15250.0,2021_5
2021,5,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,42261.0,3068.0,14451.0,230.0,6930.0,2021_5
2021,5,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70653.0,2245.0,16782.0,128.0,6650.0,2021_5
2021,5,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2021_5
2021,5,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82137.0,3348.0,24283.0,217.0,12436.0,2021_5
2021,5,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134570.0,4996.0,15168.0,399.0,12812.0,2021_5
2021,6,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,215055.0,5231.0,17833.0,403.0,15121.0,2021_6
2021,6,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,157283.0,4404.0,12600.0,395.0,16179.0,2021_6
2021,6,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132497.0,4491.0,17505.0,377.0,15237.0,2021_6
2021,6,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,92533.0,3259.0,19975.0,260.0,10952.0,2021_6
2021,6,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63221.0,3426.0,22457.0,198.0,8799.0,2021_6
2021,6,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176748.0,6682.0,19574.0,547.0,20912.0,2021_6
2021,6,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176748.0,6682.0,19574.0,547.0,20912.0,2021_6
2021,6,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102704.0,4105.0,25543.0,310.0,11834.0,2021_6
2021,6,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2021_6
2021,6,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83090.0,3032.0,18845.0,300.0,12215.0,2021_6
2021,6,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,121479.0,5548.0,15910.0,428.0,17071.0,2021_6
2021,6,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,72275.0,3759.0,12147.0,230.0,13232.0,2021_6
2021,6,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70762.0,2234.0,16800.0,129.0,6634.0,2021_6
2021,6,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134580.0,4950.0,15248.0,405.0,12785.0,2021_6
2021,6,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81295.0,3412.0,15127.0,295.0,10630.0,2021_6
2021,6,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,215055.0,5231.0,17833.0,403.0,15121.0,2021_6
2021,6,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82248.0,3344.0,24385.0,214.0,12405.0,2021_6
2021,6,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94490.0,2904.0,15485.0,360.0,8427.0,2021_6
2021,6,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94490.0,2904.0,15485.0,360.0,8427.0,2021_6
2021,6,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,104877.0,3631.0,17810.0,343.0,11893.0,2021_6
2021,6,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,104877.0,3631.0,17810.0,343.0,11893.0,2021_6
2021,6,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63221.0,3426.0,22457.0,198.0,8799.0,2021_6
2021,6,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78064.0,2987.0,15321.0,318.0,8120.0,2021_6
2021,6,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,92533.0,3259.0,19975.0,260.0,10952.0,2021_6
2021,6,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,157283.0,4404.0,12600.0,395.0,16179.0,2021_6
2021,6,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,92533.0,3259.0,19975.0,260.0,10952.0,2021_6
2021,6,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105564.0,4621.0,26955.0,241.0,10807.0,2021_6
2021,6,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,215055.0,5231.0,17833.0,403.0,15121.0,2021_6
2021,6,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,207898.0,6422.0,20632.0,587.0,30606.0,2021_6
2021,6,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,72275.0,3759.0,12147.0,230.0,13232.0,2021_6
2021,6,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,104877.0,3631.0,17810.0,343.0,11893.0,2021_6
2021,6,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131501.0,4566.0,16152.0,624.0,14695.0,2021_6
2021,6,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121271.0,4637.0,17628.0,1239.0,19572.0,2021_6
2021,6,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121271.0,4637.0,17628.0,1239.0,19572.0,2021_6
2021,6,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,207898.0,6422.0,20632.0,587.0,30606.0,2021_6
2021,6,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70762.0,2234.0,16800.0,129.0,6634.0,2021_6
2021,6,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,114837.0,4573.0,21640.0,327.0,12675.0,2021_6
2021,6,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78064.0,2987.0,15321.0,318.0,8120.0,2021_6
2021,6,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105564.0,4621.0,26955.0,241.0,10807.0,2021_6
2021,6,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41345.0,3668.0,13147.0,207.0,5190.0,2021_6
2021,6,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41345.0,3668.0,13147.0,207.0,5190.0,2021_6
2021,6,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,42208.0,3048.0,14510.0,235.0,6940.0,2021_6
2021,6,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94637.0,4244.0,25095.0,485.0,14957.0,2021_6
2021,6,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132497.0,4491.0,17505.0,377.0,15237.0,2021_6
2021,6,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,42208.0,3048.0,14510.0,235.0,6940.0,2021_6
2021,6,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70762.0,2234.0,16800.0,129.0,6634.0,2021_6
2021,6,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2021_6
2021,6,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82248.0,3344.0,24385.0,214.0,12405.0,2021_6
2021,6,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134580.0,4950.0,15248.0,405.0,12785.0,2021_6
2021,7,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,215044.0,5174.0,16948.0,411.0,15156.0,2021_7
2021,7,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,157422.0,4376.0,12661.0,393.0,16161.0,2021_7
2021,7,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132557.0,4513.0,17633.0,377.0,15297.0,2021_7
2021,7,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,92651.0,3218.0,20061.0,264.0,11011.0,2021_7
2021,7,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63210.0,3392.0,22272.0,201.0,8778.0,2021_7
2021,7,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176896.0,6623.0,19641.0,555.0,20958.0,2021_7
2021,7,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176896.0,6623.0,19641.0,555.0,20958.0,2021_7
2021,7,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102757.0,4087.0,24686.0,312.0,11841.0,2021_7
2021,7,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2021_7
2021,7,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83109.0,3015.0,18956.0,302.0,12161.0,2021_7
2021,7,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,121342.0,5534.0,15983.0,432.0,17053.0,2021_7
2021,7,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,72600.0,3746.0,12198.0,235.0,13230.0,2021_7
2021,7,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70823.0,2221.0,16873.0,131.0,6634.0,2021_7
2021,7,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134606.0,4927.0,15307.0,412.0,12781.0,2021_7
2021,7,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81325.0,3442.0,15200.0,293.0,10616.0,2021_7
2021,7,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,215044.0,5174.0,16948.0,411.0,15156.0,2021_7
2021,7,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82410.0,3338.0,24479.0,214.0,12397.0,2021_7
2021,7,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94613.0,2891.0,15524.0,363.0,8410.0,2021_7
2021,7,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94613.0,2891.0,15524.0,363.0,8410.0,2021_7
2021,7,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,105037.0,3628.0,17951.0,349.0,11886.0,2021_7
2021,7,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105037.0,3628.0,17951.0,349.0,11886.0,2021_7
2021,7,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63210.0,3392.0,22272.0,201.0,8778.0,2021_7
2021,7,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78128.0,2975.0,15422.0,326.0,8109.0,2021_7
2021,7,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,92651.0,3218.0,20061.0,264.0,11011.0,2021_7
