year,month,location,address,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s
2022,2,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,1121.366836,610.8167355,652.8184887,859.9637274,1174.297759,1009.732116,619.319004,956.5072272,1062.362574,584.9010821,734.3512817,943.5159659,1208.219772,921.0941032,731.524827,1450.539054
2022,2,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,682.6400929,282.1781471,757.1824387,801.8543355,819.9772714,666.7000895,535.4177019,733.5076611,613.6162943,267.2796128,1011.832807,893.1234063,774.8216095,685.7021557,627.8754899,1188.693534
2022,2,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,821.7012304,458.6441804,773.8671616,665.1039932,778.4719129,795.5066018,593.415587,952.7114784,773.048882,423.259432,1038.433771,714.1334173,804.2131502,820.0100166,716.0253229,1610.174208
2022,2,세곡,서울 강남구 밤고개로 337 (세곡사거리),1165.807536,755.344625,739.4487503,1060.614939,1354.071875,1151.692872,648.5515872,995.8028591,1033.586376,646.9272271,937.2398357,1135.369442,1374.642476,994.9008323,794.5882341,1544.697236
2022,2,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1259.04844,645.4997487,702.4500971,1048.717599,1216.423562,978.207353,775.6153562,1058.024153,1155.513913,604.4944751,844.7967254,1180.762554,1243.159876,1036.716034,977.7393332,1587.694651
2022,2,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,552.9970282,265.1645596,527.7789971,841.2845696,763.2808204,733.6821507,634.3100225,848.5900582,549.5446271,273.7557271,604.8666611,801.0801421,669.7920532,729.2470325,707.6231639,1244.697554
2022,2,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),832.6340545,472.3273888,848.652852,1034.51332,1105.710497,906.022429,592.3191507,860.8682062,797.1523692,451.2571313,1263.267762,1212.569856,1127.381928,907.6523312,720.3417759,1479.328354
2022,2,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,954.870619,641.9867232,550.3643294,675.1853377,843.0896097,829.7249073,621.8361643,868.0693647,845.1525708,560.6356131,648.3244167,751.6990359,960.4467431,840.3929895,761.5520119,1359.208422
2022,2,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),742.5159611,333.3536839,670.3411692,1216.120703,1055.755695,862.6120069,653.4802121,930.0105159,755.4769071,318.930444,834.7101732,1182.859906,913.8522143,793.8956413,749.9028675,1355.101935
2022,2,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),742.5159611,333.3536839,670.3411692,1216.120703,1055.755695,862.6120069,653.4802121,930.0105159,755.4769071,318.930444,834.7101732,1182.859906,913.8522143,793.8956413,749.9028675,1355.101935
2022,2,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),1259.04844,645.4997487,702.4500971,1048.717599,1216.423562,978.207353,775.6153562,1058.024153,1155.513913,604.4944751,844.7967254,1180.762554,1243.159876,1036.716034,977.7393332,1587.694651
2022,2,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,476.4083634,232.8661176,469.52865,690.8927634,707.2451525,606.4784241,421.2487623,597.4295092,440.9097279,214.0602324,559.0964107,762.709981,658.9945161,577.2839953,496.5052375,1006.619128
2022,2,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1036.288514,571.9477958,774.9698837,926.673815,1100.15054,1009.541079,840.9707911,1266.322831,951.2552732,527.8949484,948.4554647,1072.101269,1136.799241,1123.012641,1047.45543,2161.431173
2022,2,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),797.4435395,391.4625309,867.5940977,894.4269691,956.0253128,871.5901173,672.9373408,977.0679,822.9481941,410.4514258,1357.312433,1024.419447,934.2791589,926.0550061,815.6741668,1653.762755
2022,2,정릉로,서울 성북구 돈암동 8-164번지 ,821.7012304,458.6441804,773.8671616,665.1039932,778.4719129,795.5066018,593.415587,952.7114784,773.048882,423.259432,1038.433771,714.1334173,804.2131502,820.0100166,716.0253229,1610.174208
2022,2,종로,서울 종로구 종로 169 (종묘주차장 앞),266.8879639,150.6628578,449.1717771,402.7658244,426.888921,468.2230821,352.9219786,501.6218,244.8402353,146.0793345,573.2247282,387.1029924,405.6588639,417.831795,374.5944408,805.6739863
2022,2,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",266.8879639,150.6628578,449.1717771,402.7658244,426.888921,468.2230821,352.9219786,501.6218,244.8402353,146.0793345,573.2247282,387.1029924,405.6588639,417.831795,374.5944408,805.6739863
2022,2,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,278.0081433,121.3999738,399.6249993,540.4381986,544.9255031,458.8634229,331.8543833,462.9408338,268.2274329,114.6841,532.8876248,554.2752005,477.35643,401.7008952,378.3143181,716.6041662
2022,2,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,795.7505029,390.7206504,655.6657208,845.5518554,904.9662518,873.1342183,783.7365451,1132.148987,744.3967817,358.8182127,763.348675,896.6739431,850.5791288,952.3868489,955.2079451,1756.508374
2022,2,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1089.454176,617.388969,688.8098123,928.0405624,1134.946948,958.3817201,847.5735201,1200.260731,933.362565,517.799161,795.1105078,1022.637652,1151.968555,1037.503287,1050.176186,1811.862765
2022,2,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),278.0081433,121.3999738,399.6249993,540.4381986,544.9255031,458.8634229,331.8543833,462.9408338,268.2274329,114.6841,532.8876248,554.2752005,477.35643,401.7008952,378.3143181,716.6041662
2022,2,한강대로,서울 용산구 한강대로 405 (서울역 앞),476.4083634,232.8661176,469.52865,690.8927634,707.2451525,606.4784241,421.2487623,597.4295092,440.9097279,214.0602324,559.0964107,762.709981,658.9945161,577.2839953,496.5052375,1006.619128
2022,2,항동,서울 구로구 연동로 240 (푸른수목원 내),912.3720026,404.55299,653.7569824,1154.921771,1130.783005,982.76903,815.7046883,1083.179563,899.7779174,391.468605,833.255499,1075.038164,956.8040281,927.884939,924.1396817,1619.70353
2022,2,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),"1,113","1,303","1,585","2,103","2,717","2,687","2,363","1,438","1,070","1,227","1,276","1,737","2,114","2,246","2,216","1,906"
2022,2,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),755.1486666,378.1603179,973.3749661,795.7616878,895.7408745,825.2096883,691.8817033,1100.491285,707.924564,357.6280342,1371.512409,834.1058651,828.094636,812.4545602,795.8217048,1723.102577
2022,2,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,1043.034491,686.6180177,944.7439603,807.624762,965.9817823,1035.079803,848.6105641,1288.906234,995.956353,640.1837526,1002.270674,899.393903,1073.164984,1193.359248,1055.87055,2189.977895
2022,3,강남구,서울 강남구 학동로 426 강남구청 별관 1동,1210.529424,782.820167,730.0588072,1080.160252,1392.262027,1170.01838,643.6445349,990.7051589,1069.941146,670.3979475,946.2485812,1158.536615,1409.361962,1006.031131,794.4139705,1535.184787
2022,3,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),1153.925827,629.8838461,641.7626565,870.244822,1184.635522,1024.504049,609.2037892,946.3977737,1089.306834,598.4781104,749.9501991,954.765124,1236.724509,921.019791,724.6671403,1438.223967
2022,3,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,1119.524484,626.7804117,660.6009661,931.8386487,1145.728431,968.9303129,843.2989835,1194.318947,971.7563077,530.2011896,793.2366122,1030.027915,1178.847444,1051.811295,1056.890869,1818.314893
2022,3,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,682.3131989,280.6300419,848.7838575,804.8737243,822.2338632,666.1822389,528.6723683,722.4998372,610.2954271,264.4224184,1103.217964,893.6459361,778.2195861,682.7679095,619.4220643,1179.274741
2022,3,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,744.364969,408.0350037,713.0864859,719.7548734,834.9584216,882.7962603,743.955797,1347.136901,681.4943079,375.1616246,957.2850347,733.8710583,810.5718769,991.0731444,935.3980648,2171.38651
2022,3,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,1109.824801,503.3856384,657.652526,1221.235633,1188.053772,880.603349,762.3675745,1135.430185,1019.639001,451.4950553,906.9427923,1300.53847,1123.310918,900.9285592,935.1806029,1810.106589
2022,3,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,1109.824801,503.3856384,657.652526,1221.235633,1188.053772,880.603349,762.3675745,1135.430185,1019.639001,451.4950553,906.9427923,1300.53847,1123.310918,900.9285592,935.1806029,1810.106589
2022,3,관악구,서울 관악구 신림동길 14 신림동 주민센터,577.9465226,288.0151278,1053.396295,1390.024794,954.9789651,780.8593825,581.6177333,967.3610654,588.8413783,285.6877502,1365.570154,1159.553596,801.6757696,746.7139344,719.8684748,1444.707079
2022,3,관악산,과천시 자하동길 64 (관악산 중계소),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,756.0780342,405.4883228,829.5857826,998.0778983,937.8810591,885.5269946,680.5474589,918.3691355,769.899654,425.3150131,1075.522696,1092.138496,975.8746443,907.4449772,823.2970299,1417.88325
2022,3,구로구,서울 구로구 가마산로 27길 45 구로고등학교,921.5432978,408.5587733,658.2988966,1160.994478,1143.819229,985.088652,808.7948544,1083.420685,916.5133032,399.018986,852.8958989,1086.960306,963.1963009,927.2329877,916.197437,1614.642503
2022,3,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,552.7553152,264.1907852,512.2162965,848.1910226,756.5560945,734.6292242,625.3865723,835.6359826,540.5968819,269.8917984,599.2199761,804.9940968,668.8773477,725.0342758,702.1781548,1238.966102
2022,3,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),482.0708103,235.9396002,469.5248004,713.4883768,719.3010286,607.4766577,419.6003452,591.0207224,439.2644855,213.1808962,599.0344617,788.3425063,670.7559857,583.3784097,501.6050881,1001.780094
2022,3,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),1060.861418,701.6284073,963.3958815,805.6625531,965.0063433,1030.746582,838.759702,1270.579436,1012.941726,651.4202346,1049.277249,904.7594689,1080.187764,1202.246428,1053.669172,2177.586972
2022,3,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,716.454077,396.5331717,644.4264541,602.1675265,721.8462866,724.7491965,712.4326763,1099.686126,637.4859327,353.793074,705.0742703,648.910453,710.0971772,862.1863394,861.3754866,1739.854588
2022,3,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,1210.529424,782.820167,730.0588072,1080.160252,1392.262027,1170.01838,643.6445349,990.7051589,1069.941146,670.3979475,946.2485812,1158.536615,1409.361962,1006.031131,794.4139705,1535.184787
2022,3,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,745.7370101,373.3480456,1101.550247,804.4271523,899.3980134,816.6060668,682.0301707,1081.585569,713.5439426,359.7445749,1535.854279,838.5451726,837.3903682,805.8761228,785.8006707,1695.589973
2022,3,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,893.5883991,419.1578912,964.066432,1047.194593,968.5836998,882.2511923,668.687189,1077.590228,835.3577204,384.9534744,1195.63361,1076.095874,961.3531931,893.9467404,880.3269794,1713.27093
2022,3,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,893.5883991,419.1578912,964.066432,1047.194593,968.5836998,882.2511923,668.687189,1077.590228,835.3577204,384.9534744,1195.63361,1076.095874,961.3531931,893.9467404,880.3269794,1713.27093
2022,3,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,855.8189766,487.6192244,899.2513909,1054.885849,1120.064477,916.1056573,591.279081,854.7419288,806.6198762,457.6813794,1345.78836,1234.461408,1152.943366,920.1211478,715.8103988,1469.252341
2022,3,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),855.8189766,487.6192244,899.2513909,1054.885849,1120.064477,916.1056573,591.279081,854.7419288,806.6198762,457.6813794,1345.78836,1234.461408,1152.943366,920.1211478,715.8103988,1469.252341
2022,3,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),744.364969,408.0350037,713.0864859,719.7548734,834.9584216,882.7962603,743.955797,1347.136901,681.4943079,375.1616246,957.2850347,733.8710583,810.5718769,991.0731444,935.3980648,2171.38651
2022,3,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,807.2757719,397.2237078,941.3922514,898.2035894,972.0192267,880.3365376,665.4480525,965.3259295,837.331824,417.5810509,1546.639689,1035.870527,950.284447,925.3642108,817.1181313,1664.414941
2022,3,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),682.3131989,280.6300419,848.7838575,804.8737243,822.2338632,666.1822389,528.6723683,722.4998372,610.2954271,264.4224184,1103.217964,893.6459361,778.2195861,682.7679095,619.4220643,1179.274741
2022,3,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,1153.925827,629.8838461,641.7626565,870.244822,1184.635522,1024.504049,609.2037892,946.3977737,1089.306834,598.4781104,749.9501991,954.765124,1236.724509,921.019791,724.6671403,1438.223967
2022,3,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,682.3131989,280.6300419,848.7838575,804.8737243,822.2338632,666.1822389,528.6723683,722.4998372,610.2954271,264.4224184,1103.217964,893.6459361,778.2195861,682.7679095,619.4220643,1179.274741
2022,3,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,803.137684,448.8750402,832.99321,655.8814058,763.2773637,786.1797752,580.7127706,919.1366245,750.5090894,411.3854642,1124.458766,709.6502687,803.0330621,812.4801302,701.7423155,1545.165984
2022,3,세곡,서울 강남구 밤고개로 337 (세곡사거리),1210.529424,782.820167,730.0588072,1080.160252,1392.262027,1170.01838,643.6445349,990.7051589,1069.941146,670.3979475,946.2485812,1158.536615,1409.361962,1006.031131,794.4139705,1535.184787
2022,3,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1288.68588,659.8082036,675.4883204,1050.509061,1232.966664,989.233256,769.8446228,1054.478632,1183.474896,618.0845957,850.8942354,1197.48498,1267.208404,1049.151781,970.6234346,1585.484651
2022,3,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,552.7553152,264.1907852,512.2162965,848.1910226,756.5560945,734.6292242,625.3865723,835.6359826,540.5968819,269.8917984,599.2199761,804.9940968,668.8773477,725.0342758,702.1781548,1238.966102
2022,3,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),855.8189766,487.6192244,899.2513909,1054.885849,1120.064477,916.1056573,591.279081,854.7419288,806.6198762,457.6813794,1345.78836,1234.461408,1152.943366,920.1211478,715.8103988,1469.252341
2022,3,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,960.2567344,645.6911251,516.4482188,671.2721651,841.7093658,823.0299977,612.5589217,856.1046238,851.5077066,567.2329269,632.9146131,755.7371833,970.0337138,842.7899084,749.029338,1344.969922
2022,3,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),752.1085167,337.0058695,665.3786753,1235.085014,1070.174407,873.8573369,652.0927297,925.9121973,767.4762871,323.882824,861.8121396,1212.5644,928.5406794,800.4474869,748.8775686,1346.230032
2022,3,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),752.1085167,337.0058695,665.3786753,1235.085014,1070.174407,873.8573369,652.0927297,925.9121973,767.4762871,323.882824,861.8121396,1212.5644,928.5406794,800.4474869,748.8775686,1346.230032
2022,3,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),1288.68588,659.8082036,675.4883204,1050.509061,1232.966664,989.233256,769.8446228,1054.478632,1183.474896,618.0845957,850.8942354,1197.48498,1267.208404,1049.151781,970.6234346,1585.484651
2022,3,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,482.0708103,235.9396002,469.5248004,713.4883768,719.3010286,607.4766577,419.6003452,591.0207224,439.2644855,213.1808962,599.0344617,788.3425063,670.7559857,583.3784097,501.6050881,1001.780094
2022,3,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1054.443391,583.548905,755.2890073,928.9531575,1102.66374,1013.637148,828.7266415,1256.834314,963.3752075,535.7318161,951.7276786,1077.800053,1148.752347,1127.36378,1043.875733,2163.875083
2022,3,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),807.2757719,397.2237078,941.3922514,898.2035894,972.0192267,880.3365376,665.4480525,965.3259295,837.331824,417.5810509,1546.639689,1035.870527,950.284447,925.3642108,817.1181313,1664.414941
2022,3,정릉로,서울 성북구 돈암동 8-164번지 ,803.137684,448.8750402,832.99321,655.8814058,763.2773637,786.1797752,580.7127706,919.1366245,750.5090894,411.3854642,1124.458766,709.6502687,803.0330621,812.4801302,701.7423155,1545.165984
2022,3,종로,서울 종로구 종로 169 (종묘주차장 앞),266.2357816,152.0840074,469.5167093,414.0637237,435.0990416,474.714037,354.6666843,505.7677668,248.391849,148.7225323,625.5605127,393.1355275,404.4049584,422.0684275,376.8511101,806.7015429
2022,3,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",266.2357816,152.0840074,469.5167093,414.0637237,435.0990416,474.714037,354.6666843,505.7677668,248.391849,148.7225323,625.5605127,393.1355275,404.4049584,422.0684275,376.8511101,806.7015429
2022,3,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,284.8642467,125.2363318,424.7510049,562.2140641,567.3594667,474.8880194,336.2291692,470.9893209,257.0690523,109.7195987,557.7577946,574.7928247,490.2731417,410.1704247,387.5808434,726.0317385
2022,3,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,800.8686558,393.2205524,649.0061026,852.2040887,910.2621567,863.0292258,769.5569526,1124.35159,742.5560038,357.8603438,782.9407659,911.7413222,854.746621,951.4799696,952.3243425,1739.834922
2022,3,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1119.524484,626.7804117,660.6009661,931.8386487,1145.728431,968.9303129,843.2989835,1194.318947,971.7563077,530.2011896,793.2366122,1030.027915,1178.847444,1051.811295,1056.890869,1818.314893
2022,3,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),284.8642467,125.2363318,424.7510049,562.2140641,567.3594667,474.8880194,336.2291692,470.9893209,257.0690523,109.7195987,557.7577946,574.7928247,490.2731417,410.1704247,387.5808434,726.0317385
2022,3,한강대로,서울 용산구 한강대로 405 (서울역 앞),482.0708103,235.9396002,469.5248004,713.4883768,719.3010286,607.4766577,419.6003452,591.0207224,439.2644855,213.1808962,599.0344617,788.3425063,670.7559857,583.3784097,501.6050881,1001.780094
2022,3,항동,서울 구로구 연동로 240 (푸른수목원 내),921.5432978,408.5587733,658.2988966,1160.994478,1143.819229,985.088652,808.7948544,1083.420685,916.5133032,399.018986,852.8958989,1086.960306,963.1963009,927.2329877,916.197437,1614.642503
2022,3,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),"1,112","1,307","1,575","2,100","2,715","2,688","2,372","1,451","1,054","1,233","1,284","1,730","2,118","2,251","2,209","1,918"
2022,3,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),745.7370101,373.3480456,1101.550247,804.4271523,899.3980134,816.6060668,682.0301707,1081.585569,713.5439426,359.7445749,1535.854279,838.5451726,837.3903682,805.8761228,785.8006707,1695.589973
2022,3,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,1060.861418,701.6284073,963.3958815,805.6625531,965.0063433,1030.746582,838.759702,1270.579436,1012.941726,651.4202346,1049.277249,904.7594689,1080.187764,1202.246428,1053.669172,2177.586972
2022,4,강남구,서울 강남구 학동로 426 강남구청 별관 1동,1218.584374,783.4850615,744.9395998,1108.992313,1407.12375,1183.390517,642.7408626,981.3714427,1072.732447,671.3530247,957.9859948,1176.200408,1415.283839,1008.810965,788.3582262,1537.438943
2022,4,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),1157.497607,632.6641641,681.1013072,892.7971065,1199.12817,1032.65175,611.1120859,934.9194381,1087.470198,598.3069343,781.2989252,970.9515835,1227.435127,925.5977913,721.791732,1433.890422
2022,4,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,1119.678875,626.5480273,654.4089349,914.1267486,1130.212972,954.4841941,830.5527089,1182.402879,978.9746942,531.6828299,783.4964865,1012.275246,1174.155489,1044.49697,1036.146972,1810.339134
2022,4,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,668.2344306,274.4053357,886.6689606,800.5317257,818.196571,660.2407196,520.9795671,704.0537176,606.845358,263.8146927,1141.21602,883.7897314,770.2519659,679.9396273,611.5826506,1156.378836
2022,4,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,723.6644336,396.9243303,697.8143738,700.8018423,816.6256982,862.6055331,720.13081,1308.940364,670.8142749,369.4028187,946.2776085,719.4524387,797.4887721,969.6036579,917.2898097,2116.302811
2022,4,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,1106.493306,500.8749237,639.7504892,1201.751314,1169.850128,873.8074317,750.1772578,1119.623131,1019.351454,449.7695952,883.9361552,1279.890832,1111.723386,894.3111673,921.0781127,1784.893746
2022,4,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,1106.493306,500.8749237,639.7504892,1201.751314,1169.850128,873.8074317,750.1772578,1119.623131,1019.351454,449.7695952,883.9361552,1279.890832,1111.723386,894.3111673,921.0781127,1784.893746
2022,4,관악구,서울 관악구 신림동길 14 신림동 주민센터,575.218954,285.9493537,1054.758456,1385.29711,946.9593656,781.7856765,575.4702356,951.0118586,585.6798205,283.5561,1365.240485,1155.489364,799.9925414,740.6975738,712.1162637,1434.856631
2022,4,관악산,과천시 자하동길 64 (관악산 중계소),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,743.831996,400.1865276,825.0717738,983.9376536,925.8254236,874.0240813,668.1115369,902.2453433,760.5900724,420.3095856,1077.04499,1072.90103,964.2315869,898.8320429,805.565918,1406.516188
2022,4,구로구,서울 구로구 가마산로 27길 45 구로고등학교,921.587064,408.2622671,655.9206502,1151.056984,1137.924038,984.6340104,803.7718196,1077.440024,910.507094,396.5337967,846.7303729,1079.808087,958.088754,920.3947082,905.6976122,1593.684823
2022,4,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,564.3812,270.664517,510.363688,835.5089787,753.41752,737.7660317,622.789712,837.1338713,543.3944347,272.6825953,585.468284,798.2387053,661.229545,718.1546547,702.7757807,1233.789888
2022,4,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),477.9380073,232.7750325,490.5712554,736.9678754,728.2302329,617.352531,421.1692808,586.8618565,442.0565975,214.0563135,620.9228421,804.0373417,675.7404479,584.0562781,494.6706052,991.282146
2022,4,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),1056.290114,696.3232093,956.1415521,796.8539732,945.7179302,1023.987424,824.7217032,1256.807624,1015.335514,649.8456407,1051.084193,899.4704304,1069.297049,1193.711118,1041.284489,2154.540425
2022,4,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,733.8916686,405.42461,633.9844238,601.9184643,718.6492076,726.6724179,705.970709,1088.986092,647.4237398,359.0313179,701.7955224,651.9166402,706.1311445,860.1028964,854.9866312,1731.040577
2022,4,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,1218.584374,783.4850615,744.9395998,1108.992313,1407.12375,1183.390517,642.7408626,981.3714427,1072.732447,671.3530247,957.9859948,1176.200408,1415.283839,1008.810965,788.3582262,1537.438943
2022,4,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,738.7023133,369.7988124,1105.516105,800.5949076,887.135521,810.5488126,673.4173864,1071.413861,713.155176,360.0333214,1568.217062,829.5369838,826.9087255,798.8646905,776.3296195,1686.96312
2022,4,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,886.7785953,416.5580731,963.9377487,1031.955947,951.4641533,877.1598304,655.437078,1071.936857,833.9154613,385.6075058,1191.882471,1055.901335,958.974838,881.9364376,874.197336,1708.783972
2022,4,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,886.7785953,416.5580731,963.9377487,1031.955947,951.4641533,877.1598304,655.437078,1071.936857,833.9154613,385.6075058,1191.882471,1055.901335,958.974838,881.9364376,874.197336,1708.783972
2022,4,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,855.4303388,487.1148927,972.8987333,1087.340315,1127.806665,921.2481413,587.4756458,849.6495679,811.3289031,458.6084304,1428.38426,1247.224011,1153.721163,921.7622008,708.3927033,1457.95587
2022,4,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),855.4303388,487.1148927,972.8987333,1087.340315,1127.806665,921.2481413,587.4756458,849.6495679,811.3289031,458.6084304,1428.38426,1247.224011,1153.721163,921.7622008,708.3927033,1457.95587
2022,4,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),723.6644336,396.9243303,697.8143738,700.8018423,816.6256982,862.6055331,720.13081,1308.940364,670.8142749,369.4028187,946.2776085,719.4524387,797.4887721,969.6036579,917.2898097,2116.302811
2022,4,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,799.3807498,394.6560971,951.1997131,889.553404,964.6907671,878.2942938,658.5764981,959.267696,834.087304,415.6730805,1579.189854,1018.736653,947.4513795,921.8451195,808.6154155,1660.486987
2022,4,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),668.2344306,274.4053357,886.6689606,800.5317257,818.196571,660.2407196,520.9795671,704.0537176,606.845358,263.8146927,1141.21602,883.7897314,770.2519659,679.9396273,611.5826506,1156.378836
2022,4,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,1157.497607,632.6641641,681.1013072,892.7971065,1199.12817,1032.65175,611.1120859,934.9194381,1087.470198,598.3069343,781.2989252,970.9515835,1227.435127,925.5977913,721.791732,1433.890422
2022,4,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,668.2344306,274.4053357,886.6689606,800.5317257,818.196571,660.2407196,520.9795671,704.0537176,606.845358,263.8146927,1141.21602,883.7897314,770.2519659,679.9396273,611.5826506,1156.378836
2022,4,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,844.6359932,471.3740493,866.5107533,669.1410128,778.525533,803.1258183,589.0516273,944.802356,777.2251178,426.0447355,1176.069041,728.9997285,820.9524528,832.4869505,717.0462097,1595.209704
2022,4,세곡,서울 강남구 밤고개로 337 (세곡사거리),1218.584374,783.4850615,744.9395998,1108.992313,1407.12375,1183.390517,642.7408626,981.3714427,1072.732447,671.3530247,957.9859948,1176.200408,1415.283839,1008.810965,788.3582262,1537.438943
2022,4,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1288.354375,657.1363499,674.6160958,1052.07496,1236.19227,990.6685501,763.1765489,1048.287728,1188.691722,618.3877563,848.2150438,1194.541422,1265.756073,1047.444512,965.9342552,1582.074439
2022,4,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,564.3812,270.664517,510.363688,835.5089787,753.41752,737.7660317,622.789712,837.1338713,543.3944347,272.6825953,585.468284,798.2387053,661.229545,718.1546547,702.7757807,1233.789888
