year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck
2022,11,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105695,3506,14118,658,11948
2022,11,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63173,3222,18118,243,8605
2022,11,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,79504,2751,13569,236,7932
2022,11,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,91050,3039,17240,283,10864
2022,11,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156331,4010,11676,425,15865
2022,11,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,91050,3039,17240,283,10864
2022,11,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107470,4300,23990,283,10643
2022,11,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,226719,4787,16296,476,15729
2022,11,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,213596,6233,19542,721,29541
2022,11,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,74442,3496,12193,284,13228
2022,11,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,105695,3506,14118,658,11948
2022,11,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132243,4218,13113,712,14616
2022,11,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,120774,4282,15127,1078,18374
2022,11,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,120774,4282,15127,1078,18374
2022,11,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,213596,6233,19542,721,29541
2022,11,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67005,2176,15602,152,6226
2022,11,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,117157,4236,19679,360,12375
2022,11,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,79504,2751,13569,236,7932
2022,11,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107470,4300,23990,283,10643
2022,11,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41373,3465,12968,253,4965
2022,11,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41373,3465,12968,253,4965
2022,11,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,48525,2875,14158,408,7513
2022,11,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,96509,4046,25316,533,14818
2022,11,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133273,4440,17392,411,14989
2022,11,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,48525,2875,14158,408,7513
2022,11,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67005,2176,15602,152,6226
2022,11,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,125355,5154,14993,454,16974
2022,11,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2022,11,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,83717,3109,24333,258,12227
2022,11,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134947,4626,15348,483,12520
2022,12,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,227341,4761,16629,489,15729
2022,12,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156546,4024,11636,428,15801
2022,12,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,133394,4426,17336,414,14952
2022,12,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90234,3009,17176,285,10906
2022,12,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63114,3219,18069,252,8595
2022,12,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,179418,6021,18381,631,21466
2022,12,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,179418,6021,18381,631,21466
2022,12,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102868,3707,21751,340,11700
2022,12,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2022,12,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83925,2767,18997,382,11461
2022,12,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,126143,5130,14950,462,16924
2022,12,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,74671,3486,12222,280,13239
2022,12,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,66976,2176,15525,155,6198
2022,12,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134956,4596,15261,485,12492
2022,12,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81679,3220,13257,333,10458
2022,12,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,227341,4761,16629,489,15729
2022,12,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,83882,3087,24240,265,12213
2022,12,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94910,2684,13884,362,8081
2022,12,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94910,2684,13884,362,8081
2022,12,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,105944,3489,14143,659,11926
2022,12,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105944,3489,14143,659,11926
2022,12,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63114,3219,18069,252,8595
2022,12,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,80001,2751,13583,238,7942
2022,12,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90234,3009,17176,285,10906
2022,12,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156546,4024,11636,428,15801
2022,12,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90234,3009,17176,285,10906
2022,12,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107478,4289,23942,281,10596
2022,12,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,227341,4761,16629,489,15729
2022,12,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,213717,6224,19459,735,29466
2022,12,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,74671,3486,12222,280,13239
2022,12,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,105944,3489,14143,659,11926
2022,12,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132363,4192,13070,706,14585
2022,12,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,120888,4262,14968,1086,18360
2022,12,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,120888,4262,14968,1086,18360
2022,12,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,213717,6224,19459,735,29466
2022,12,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,66976,2176,15525,155,6198
2022,12,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116851,4201,19606,366,12340
2022,12,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,80001,2751,13583,238,7942
2022,12,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107478,4289,23942,281,10596
2022,12,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41557,3472,12917,258,5050
2022,12,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41557,3472,12917,258,5050
2022,12,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,48126,2871,14159,412,7427
2022,12,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,96748,4021,25188,526,14799
2022,12,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133394,4426,17336,414,14952
2022,12,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,48126,2871,14159,412,7427
2022,12,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,66976,2176,15525,155,6198
2022,12,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,126143,5130,14950,462,16924
2022,12,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2022,12,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,83882,3087,24240,265,12213
2022,12,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134956,4596,15261,485,12492
2023,1,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,227488,4753,16760,490,15706
2023,1,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156748,4002,11623,436,15724
2023,1,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,133635,4431,17336,419,14961
2023,1,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90021,3005,17117,286,10920
2023,1,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63167,3193,18051,250,8598
2023,1,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,178674,6041,18344,634,21462
2023,1,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,178674,6041,18344,634,21462
2023,1,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103018,3680,21741,346,11698
2023,1,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,1,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83936,2759,18936,384,10934
2023,1,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,126303,5112,14941,465,16945
2023,1,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,74928,3470,12349,279,13271
2023,1,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67017,2181,15492,154,6210
2023,1,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,135096,4583,15212,484,12498
2023,1,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81713,3215,13253,332,10426
2023,1,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,227488,4753,16760,490,15706
2023,1,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,84109,3068,24216,265,12225
2023,1,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,95033,2672,13827,354,8062
2023,1,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,95033,2672,13827,354,8062
2023,1,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106129,3452,14086,663,11924
2023,1,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106129,3452,14086,663,11924
2023,1,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63167,3193,18051,250,8598
2023,1,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,80438,2759,13604,237,7965
2023,1,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90021,3005,17117,286,10920
2023,1,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156748,4002,11623,436,15724
2023,1,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90021,3005,17117,286,10920
2023,1,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107580,4287,23889,283,10606
2023,1,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,227488,4753,16760,490,15706
2023,1,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,213996,6213,19420,730,29267
2023,1,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,74928,3470,12349,279,13271
2023,1,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106129,3452,14086,663,11924
2023,1,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132404,4177,13041,708,14611
2023,1,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121044,4259,14919,1083,18350
2023,1,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121044,4259,14919,1083,18350
2023,1,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,213996,6213,19420,730,29267
2023,1,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67017,2181,15492,154,6210
2023,1,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116916,4178,19558,370,12292
2023,1,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,80438,2759,13604,237,7965
2023,1,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107580,4287,23889,283,10606
2023,1,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41556,3484,12884,275,5651
2023,1,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41556,3484,12884,275,5651
2023,1,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,47828,2847,14141,394,6807
2023,1,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97005,4007,25178,524,14783
2023,1,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133635,4431,17336,419,14961
2023,1,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,47828,2847,14141,394,6807
2023,1,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67017,2181,15492,154,6210
2023,1,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,126303,5112,14941,465,16945
2023,1,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,1,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,84109,3068,24216,265,12225
2023,1,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,135096,4583,15212,484,12498
2023,2,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,227877,4726,16873,491,15839
2023,2,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156128,3966,11590,429,15645
2023,2,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,133802,4413,17342,420,14974
2023,2,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89563,2989,17084,289,10866
2023,2,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63109,3171,17996,247,8607
2023,2,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,177998,6003,18369,637,21444
2023,2,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,177998,6003,18369,637,21444
2023,2,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103051,3660,21721,350,11686
2023,2,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,2,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83897,2748,18945,383,10922
2023,2,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,125886,5080,14902,465,16960
2023,2,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,75072,3452,12489,281,13294
2023,2,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67042,2171,15447,157,6183
2023,2,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,135031,4572,15195,486,12474
2023,2,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81735,3198,13246,334,10372
2023,2,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,227877,4726,16873,491,15839
2023,2,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,84199,3059,24195,273,12228
2023,2,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94869,2657,13797,356,8034
2023,2,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94869,2657,13797,356,8034
2023,2,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106221,3435,14131,664,11863
2023,2,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106221,3435,14131,664,11863
2023,2,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63109,3171,17996,247,8607
2023,2,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,80715,2766,13624,243,7981
2023,2,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89563,2989,17084,289,10866
2023,2,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156128,3966,11590,429,15645
2023,2,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89563,2989,17084,289,10866
2023,2,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107638,4256,23847,283,10627
2023,2,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,227877,4726,16873,491,15839
2023,2,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,214228,6197,19345,737,28210
2023,2,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,75072,3452,12489,281,13294
2023,2,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106221,3435,14131,664,11863
2023,2,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132432,4153,13001,706,14614
2023,2,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121053,4231,14856,1088,18322
2023,2,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121053,4231,14856,1088,18322
2023,2,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,214228,6197,19345,737,28210
2023,2,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67042,2171,15447,157,6183
2023,2,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116772,4163,19490,372,12251
2023,2,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,80715,2766,13624,243,7981
2023,2,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107638,4256,23847,283,10627
2023,2,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41574,3490,12911,273,5634
2023,2,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41574,3490,12911,273,5634
2023,2,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,47730,2860,14187,421,6811
2023,2,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97119,3994,25187,526,14778
2023,2,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133802,4413,17342,420,14974
2023,2,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,47730,2860,14187,421,6811
2023,2,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67042,2171,15447,157,6183
2023,2,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,125886,5080,14902,465,16960
2023,2,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,2,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,84199,3059,24195,273,12228
2023,2,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,135031,4572,15195,486,12474
2023,3,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,228981,4704,17054,503,16257
2023,3,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156175,3944,11602,428,15590
2023,3,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,133930,4387,17346,425,14936
2023,3,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90723,2935,17099,294,10830
2023,3,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63158,3146,18027,249,8613
2023,3,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,177938,6009,18408,660,21497
2023,3,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,177938,6009,18408,660,21497
2023,3,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103170,3676,21787,348,11692
2023,3,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,3,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83908,2739,18987,382,10907
2023,3,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,126122,5073,14959,467,17057
2023,3,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,75189,3428,12706,281,13325
2023,3,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,66953,2153,15437,157,6173
2023,3,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,135126,4534,15177,488,12485
2023,3,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81745,3173,13230,341,10364
2023,3,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,228981,4704,17054,503,16257
2023,3,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,84394,3046,24217,280,12227
2023,3,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,95167,2639,13782,352,7992
2023,3,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,95167,2639,13782,352,7992
2023,3,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106415,3430,14145,673,11897
2023,3,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106415,3430,14145,673,11897
2023,3,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63158,3146,18027,249,8613
2023,3,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,80879,2761,13666,244,7978
2023,3,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90723,2935,17099,294,10830
2023,3,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156175,3944,11602,428,15590
2023,3,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90723,2935,17099,294,10830
2023,3,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107655,4239,23807,287,10630
2023,3,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,228981,4704,17054,503,16257
2023,3,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,214205,6174,19380,746,24472
2023,3,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,75189,3428,12706,281,13325
2023,3,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,106415,3430,14145,673,11897
2023,3,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,132323,4139,12976,710,14496
2023,3,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121019,4200,14849,1079,18364
2023,3,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121019,4200,14849,1079,18364
2023,3,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,214205,6174,19380,746,24472
2023,3,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,66953,2153,15437,157,6173
2023,3,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,116710,4126,19537,368,12265
2023,3,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,80879,2761,13666,244,7978
2023,3,정릉로,서울 성북구 돈암동 8-164번지 ,11080,107655,4239,23807,287,10630
2023,3,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41616,3470,12912,274,5640
2023,3,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41616,3470,12912,274,5640
2023,3,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,47539,2861,14182,439,6827
2023,3,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,97274,3941,25212,529,14779
2023,3,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,133930,4387,17346,425,14936
2023,3,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,47539,2861,14182,439,6827
2023,3,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,66953,2153,15437,157,6173
2023,3,항동,서울 구로구 연동로 240 (푸른수목원 내),11170,126122,5073,14959,467,17057
2023,3,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2023,3,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,84394,3046,24217,280,12227
2023,3,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,135126,4534,15177,488,12485
2023,4,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,229619,4687,17252,511,16229
2023,4,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156021,3939,11596,436,15587
2023,4,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,133977,4367,17393,424,14929
2023,4,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90709,2887,17080,302,10799
2023,4,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63193,3131,18020,253,8598
2023,4,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,177928,5992,18391,653,21435
2023,4,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,177928,5992,18391,653,21435
2023,4,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103083,3673,21791,349,11719
2023,4,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2023,4,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83910,2723,19012,384,10910
2023,4,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,125920,5024,14909,474,17011
2023,4,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,75257,3406,12804,279,13349
2023,4,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,66963,2153,15463,155,6180
2023,4,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,135141,4491,15164,490,12473
2023,4,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81693,3172,13247,344,10328
2023,4,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,229619,4687,17252,511,16229
2023,4,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,84559,3019,24260,274,12251
2023,4,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,95452,2623,13807,345,7970
2023,4,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,95452,2623,13807,345,7970
2023,4,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,106438,3411,14131,684,11944
2023,4,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,106438,3411,14131,684,11944
2023,4,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63193,3131,18020,253,8598
2023,4,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,81000,2745,13681,248,7978
2023,4,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90709,2887,17080,302,10799
2023,4,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156021,3939,11596,436,15587
2023,4,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90709,2887,17080,302,10799
2023,4,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,107749,4228,23857,289,10619
